sentence	sentence_id	locale	reason
Un productor interno está fuertemente implicado en el desarrollo de, generalmente, un solo juego.	56a560f0c76cd3b683eea5ff7e30a590f75526b067cbc243fa94a1970ea7d3c1	es	different-language
Un productor interno está fuertemente implicado en el desarrollo de, generalmente, un solo juego.	56a560f0c76cd3b683eea5ff7e30a590f75526b067cbc243fa94a1970ea7d3c1	es	difficult-pronounce
Bestúzhev mismo estuvo bajo custodia durante la instrucción.	56b10ba83ebfd9f4ea791ac4e3da389c78b796225f96a16a2c92f3c80657d403	es	different-language
Dicho ensamble consiste en un adaptador y dos enchufes de conector.	56c6dda760639c3d0629efff67d5a1f41dd5c6bf2b2d55efa519b33911ae5b3e	es	Artefacto electrico
Esta canción cuenta con la colaboración de Snoop Dogg.	56e6aca03bbc8b7f85810706787da5f585c5254d2eef58f7c03dfe6d144cf047	es	SI
El himno nacional propuesto llevaba el mismo nombre.	56cf3dacfe8edc4ee905a6e156c7a98e58e2394c0de3df905f5af8596419fc6e	es	No existe 
El siguiente diagrama muestra a las localidades en un radio de de Lewiston Woodville.	56b84480ca428f0770f5f51c8668aa632fdd1ddec86db47e595d77caae58eaaf	es	grammar-or-spelling
El tenis masculino obtuvo la medalla de plata sumando cinco medallas en el historial.	56e8afb940dc66b8f84ce607c83e92ba6dba15c754e79e9116bc76fc636e47ea	es	grammar-or-spelling
En ciclismo, es un paso habitual del Giro de Italia.	56e85a8f09b9c661c8fb1bae583b0dcf6033f054f15e9d98384cd4aec95958bf	es	grammar-or-spelling
Dos tomos, de Fr.	56ad78cf3c97231fb6048c2d3696794a865b00f8589b12c6abed697871edb85e	es	grammar-or-spelling
Su hábitat natural son las praderas bajas tropicales secas o húmedas por temporada.	569cfb2c908d1d5bff73d947ce2ddcf6ca57a72cbb66d723d3f3825ca2056657	es	grammar-or-spelling
Mientras lava una sábana, la Sra.	56ca90e311450ee27614fe0599f483620f096b11669029b96cca3bc17bec8f81	es	grammar-or-spelling
Su sensibilidad es dotado por diferentes sonidos e instrumentos sin que importe su procedencia.	56afb21f97678e1fa66c889f4363e9a035cc7302b24227a78d07be3c81cc8c99	es	grammar-or-spelling
En Brasil se presenta un gran desafío.	56de7d4d657d09a37bd2170c615f28a269e8605d22fa2708a0a2b0c4b4cc6e4a	es	grammar-or-spelling
La mayoría de los videojuegos son desarrollados por desarrolladoras third party.	56dad8b73d35d339ac738e874a886966877f515341bcec06f5ab3712b084c5d3	es	different-language
Se divide en cuatro fases: agua, tierra, misión completa y empleo.	56bad332bd29228385ffc6231efabd5a6ece7ef661095235b66e39cb1210b72c	es	grammar-or-spelling
Para ello, se debería evitar implantar leyes que en la práctica no serían respetadas.	56d7af1f6992c4c5a966ebdaccfdda6a6ed9593022108a7c4ab43ad0a89b077e	es	anglicismo
La traducción la hizo Jorge Luis Borges y Victoria Ocampo fue la narradora.	567e843ab56ac2b4a0c11aa0d789ff8401e20d569a3a46125e38d8113cdb62b8	es	falta la coma delante de la y
El almacenamiento congelado a largo plazo requiere una temperatura constante de o menos.	56bca8b4bf84c9617402054f6e557ed8b963bb4249b28f08cab8be35c550697a	es	grammar-or-spelling
Asistió a San Carlos Grammar School y Carmel Mission School, ambas escuelas católicas.	56542c59d95d68ee57d08212edf709f83fe46dbc965a795719e645366655969c	es	Contiene palabras en inglés
Estas son los posibles valores de la energía de los estados ligados.	57073342371639afe75b9bba617d2768ca1e5f2219f3efa77228f69b91f172f6	es	grammar-or-spelling
Están adaptados a la vida en las estepas, siendo buenos corredores.	56db1b7d700e7d68ad138ed52e9f485fd9c2a024b59a78dff009ebb2506e1e16	es	grammar-or-spelling
Alberga tumba de Umm Haram, nodriza de Mahoma.	56ce24d381cfa90042293d04f1d8d6b4f20a711a40f766ba383159dbdeae904e	es	grammar-or-spelling
Una buena olleta se necesita el agua de maíz o el yare preparado.	546dc0405b6bc6bb462985e8dc0ecd3fda14f01d982623c6a54f41c3d0342c6f	es	grammar-or-spelling
La escuela sirve Pacific Palisades y Brentwood.	5430391deb2c865f7181947b721bcea36d1cc4267171d67c765814f80e077dbb	es	grammar-or-spelling
Proclamado a la edad de cinco años, Elvira Ramírez actuó como regente.	57043c5ac1fccbc54bb5517c9bbac309bae9932f4d47c0dd345e093b5c500672	es	grammar-or-spelling
Se la puede encontrar en Paraguay.	56e333be006bc432ced2878659408c24460773096703e8bdb013dc26fd44e7f7	es	grammar-or-spelling
La vaina contiene numerosas semillas pardo claras con dos alas muy finas.	56dbb981b64accb63d7c360a3e7aeec3196da4b4d3fb4ab5bd25b2fb8df82a86	es	grammar-or-spelling
Sus excusas habrían sido hechas como consecuencia de presiones estadounidenses.	56dabbf10b4c0030b0b1d4bfe78bce2b61b9b1cd13c1bd55550e243afc1f716e	es	pasiva anglicista
"Теория механизмов для образования кривых, являющихся гиперболизмами конических сечений, ""Известия АН СССР."	56c5c29349bc742a3eaa499ec07ef070f424389af0b579e0a98b74059fcacb06	es	different-language
Pero escribirá luego tanto en esloveno como en alemán.	56e9b42762ee8993e001e19c74aa9bd7b1e8405437d6bce6eac3f07c828f90be	es	grammar-or-spelling
Participó en el primer directorio de Ferraris y Cía.	56bea5908ebd84810b8fa2e8a08d35e71c03bcbb6fe712524d5547a8252f8187	es	grammar-or-spelling
Beethoven compuso la Sonata para violín y piano No.	56e638c46afa71a0aad4c7c5738f66a54bf63f1400aec3f00e5a75d398e8edd8	es	grammar-or-spelling
Nació en Whiting, Indiana, Estados Unidos.	56de372c7d3082b4f0933002a74009da11f5ae9a3e3880b0936b08cb2a083f78	es	difficult-pronunciation
Bajo su liderazgo, la Liga Europea de Natación ha hecho un desarrollo espectacular.	56e93e69df77d0c46620dfa5257b7f63e4a9489841dffee71ca00d4e88e3a3bc	es	grammar-or-spelling
Habita en Irak.	56bd143f306148d878dea271a045c1edde6ed57eb42ec3056278014a0c8e437a	es	alienigena en algunos casos al español
Habita en Irak.	56bd143f306148d878dea271a045c1edde6ed57eb42ec3056278014a0c8e437a	es	 depende del contexto
Habita en Irak.	56bd143f306148d878dea271a045c1edde6ed57eb42ec3056278014a0c8e437a	es	 que no se provee
Como es lógico, este apartamiento es mínimo en el metano entre los hidrocarburos.	56dbe720c826d5f01cd4dd2f585a19f9719ce823f85fe29045280c10058296be	es	grammar-or-spelling
Sin embargo, se han propuesto indicadores alternativos a nivel de autor.	56bb833c816687825f6505f761f16984896cc2ceca7a40a6cdb550273bf0e1c7	es	sin sentido
James, la residencia oficial del monarca.	56d8e01f2124d33f6dced32e975440eaf661b1bd687ba4d4ced502b135b322f7	es	sin sentido
Ejemplos son conformidad a la legislación referente a usabilidad y fiabilidad.	5780d1620b6acb77b9bc254df696c05f3a45d17d449248cba76bbf8190646de4	es	grammar-or-spelling
Aun hoy en día sigue teniendo muchos fanes que la recuerdan.	5778f1c4d10d285e12caa47fb6de754cb35c67bffd95c6fd24dcf2b67d57b05c	es	grammar-or-spelling
Todos quedan impactados cuando inexplicablemente comete suicidio.	5774d9c5f96ba08914f48272fdd8e75e0f1de9b7917e7cbdcefe6297df72aff3	es	grammar-or-spelling
"Una de sus canciones era ""For the Heart"", escrita por by Dennis Linde."	5779776d5d6a9a7b9951333f0f08851947a16cb990080543e0a5a1c065c16ffb	es	grammar-or-spelling
"Giger titulada ""Satan I""."	577af214c795f3c17b256e524932c2184fe58c226b5d61ea6c17d30762caad8d	es	No sé qué es Giger, por lo cual no tiene sentido para mí
Las trazas se atribuyen Jaime Fabre.	5742af1e9168fbfc8841309188e748acf6432c6908de88b5597598284f350183	es	grammar-or-spelling
Rivers asistió a la escuela secundaria de Oak Hill Academy en Virginia.	577b4c5600bfad14eec75e9bd14f29faae6f11b80f2d9f24116a58b5c1893f81	es	Cuando toco el micro para grabar se bloquea
Conjuntamente con el Arq.	57c5ca1e1934693cd3f525765bf86894a3d33d07483ba529d2990d11d4b66fce	es	different-language
Euphorbia World.	57e53c07c49460ae28cb66493bb76435030fb80009e8a62b06ae5b75648aa7d2	es	different-language
Dinskaya está en la línea de ferrocarril Volgogrado-Tijoretsk- Krasnodar-Novorosisk-Sochi.	57f220b99cc37ebb81966ca5be3b2c9d8c49df0d13525d4f324ca003b4e76eef	es	different-language
Dinskaya está en la línea de ferrocarril Volgogrado-Tijoretsk- Krasnodar-Novorosisk-Sochi.	57f220b99cc37ebb81966ca5be3b2c9d8c49df0d13525d4f324ca003b4e76eef	es	difficult-pronounce
Sus hallazgos serían publicados más adelante en the Astrophysical Journal.	57e72f75786124dc6a2aad1a03b25625f13770045a9e433b01b258d5deb585da	es	difficult-pronounce
Botsuana clasificó a un atleta en esta disciplina.	583567a39db6e1e8b97aabb15c53cc1df01ca0f5e88888eb46a1565d014fd9b2	es	grammar-or-spelling
Taiyo Koga	582e4307e8bc93ef0d4d813d900c57082ab7aacccd09abfcd7eb17dce3e4ee15	es	different-language
El receptáculo es frecuentemente cubierto o pelos y, más raramente, de páleas.	578f0daa76a5a400beef47790aac892bf7749b5c7023481d5a27e4fddea269b0	es	grammar-or-spelling
Es la más famosa iglesia católica de Bucarest.	576691109a8cc19fbc59ff30ba4103e4c25bd76ac232ba874c4765bddd87668e	es	grammar-or-spelling
El opistosoma es globoso, color marrón con marchas blancas irregulares.	5848012f4783c6f4db16b414bbb3cf5a0a2d485d13081f7c142cacbbc62efc95	es	grammar-or-spelling
Eran de cuerpo y cola larga y de miembros cortos.	587201a683fa3f060ec064520c878007055266214a6cf4405cee16c3d94c8c92	es	difficult-pronounce
Dylan se convirtió en su primer objetivo.	588632e73d2a68e5ad0d0cc0ea85ddb878e62e6fd6689b5bdd930cba424d1581	es	offensive-language
Dylan se convirtió en su primer objetivo.	588632e73d2a68e5ad0d0cc0ea85ddb878e62e6fd6689b5bdd930cba424d1581	es	grammar-or-spelling
Dylan se convirtió en su primer objetivo.	588632e73d2a68e5ad0d0cc0ea85ddb878e62e6fd6689b5bdd930cba424d1581	es	different-language
Dylan se convirtió en su primer objetivo.	588632e73d2a68e5ad0d0cc0ea85ddb878e62e6fd6689b5bdd930cba424d1581	es	difficult-pronounce
La Radio Sawa es un servicio de Middle East Broadcasting Networks, Inc.	588934885d766b4c07f4303b21e6a767f3c104962e5a20d9798b995418826d51	es	different-language
Edinburgh; Bot.	586c70492fb120736e9bf78e8cea362246c2381f250d60a1446ee0047a8e30f7	es	different-language
Harvard Univ.	5890412cfe6b1f08d18015773e706730f16f624209c78a168781654be66ce902	es	difficult-pronounce
Un atletas se han clasificado para esquí alpino: Antonio Pardo.	58a736ffeb005c4d1898ba5f31c1c47e27c19048a0facefd401725211db903b0	es	grammar-or-spelling
El tiempo de ejecución del subsistema es provisto por dos archivos: psxss.exe y psxdll.dll.	587d9146af76b767b988939e55d9f0842c7e0fe325c65ecc9a148842a1ce7bc5	es	difficult-pronounce
Existen numerosas playas a lo largo de toda la orilla del lago.	58a42b652e51f4b2324a1941e9ed39ace6aec0f8086c9e43e3b6f36606931315	es	difficult-pronounce
En función de que autoridad, quiero decir de que autoridad con peso legal?	5886b4054a4682aa9fbf78b6d767f4545491321964ffc0d45ad19eeab05e9724	es	grammar-or-spelling
John Conyers, Jr.	58b25b3a4360da13337ee0f180accd99e8346478551c7c4b7271436d64e947bd	es	different-language
Sammy Davis Jr.	58e00f70c582529df60833263fb36866dbab90adc14cd3b2ad7c3c129a76f102	es	different-language
Las hojas están dispuestas de forma alterna a lo largo de los tallos.	59128995cfe00a09dd8b994de6bc76ef678346536d3816a2685bae88f78bab52	es	different-language
Salida real: Le Pequeño Massy.	592cb30afc82a900499dac82b1924ce681aa5261749d1ed115aeaf9b22047608	es	grammar-or-spelling
Forma parte de la aglomeración urbana de Belfort.	59323a47b27da916afb7b75a2ab6b7266343ce2c624ce024bdcad6773b2d755b	es	me dice que la grabacion fue muy silenciosa :( yo queria ayudar, no se si es el problema del programa o es mi audio._.
"Entertainment"" en Los Ángeles, California."	594286495af6d5ddfb88c9edae3893a085938c4c6b01fae2d22fe5b4a2cc8c44	es	la frase parece incompleta
"Ellis tuvo una larga asociación con la revista satírica de Off-Broadway, ""Forbidden Broadway""."	59a700237c8d41268bb73b3310b7055bfcb587f983b2e9059e7d8bb297ccde32	es	different-language
Es conocido principalmente por sus papeles protagónicos en películas dirigidas por Andrzej Wajda.	599bd8e3548444a3c20cbe99ec4919a332d78e020632faba13de24a2463fad17	es	difficult-pronunciation
Dependiendo de las opciones que elija, algunos personajes vivirán o morirán.	59bb01d0c7951247669078753a0eb3c76a5651ddaa89063df31287ff619c1f62	es	offensive-language
Dependiendo de las opciones que elija, algunos personajes vivirán o morirán.	59bb01d0c7951247669078753a0eb3c76a5651ddaa89063df31287ff619c1f62	es	different-language
Se encuentra en en los bosques de montaña de Kenia, Somalia y Tanzania.	5912c2a301e60cbd6b353e529f3c79e16c285cbd09f037b31ce38d3f8f9222b5	es	grammar-or-spelling
N. F. Hall and J. B. Conant, J. Am.	590a20e26c8cf3c8ebb5a0ef57cebbbbaaf02b425f94d06f46a52172775c8729	es	different-language
Jurassic Park Institute: Dinosaur Field Guide.	59a362b334d6e4b2917a69eebd7c9e93799a6ba158a4ad68c3309a524b97221c	es	grammar-or-spelling
Journal of the California Botanical Society.	59af8715709ff42c9606ffb508feea0f6c1162193e0436769c3176fb08cd267d	es	different-language
Irene es su equivalente el la mitología griega.	59bd5e66b5c98db56e3ce3c4cb4c5559e93a83467a51a399ec7c23369ebbe25d	es	grammar-or-spelling
Apart de la política, trabajaba como panadero, viajante de comercio y agente de seguros.	59cdf416cee2d5a6ccb706877d475534935cdd46257ad9f8c28a036667a4adda	es	grammar-or-spelling
Los Lagos del Serrano cuya entrada se realiza por la Ctra.	59bfdd88e08dc633fa1aac61f589dfcedb9ccf8a3188c4ecea0d02a26579b283	es	Abreviatura no conocida.
Neptuno es invisible para el ojo desnudo, ya que es demasiado tenue.	59f3c380fe4604fa31592d5309249dddbbe1ace90a49e8c257a6cb28e7a6898d	es	different-language
Hartzenbusch lo considera el primer periódico musical español.	59d9bd6dc44d15faf7f8b7aa77081253f7d24391b811f9aec3bc5777bb3f8762	es	difficult-pronounce
Cosmos de Pavas.	5a215433f6c5ccc27de0fe8cdf03c2e7488fcd44eb899fe0539c8ce1e2ab6617	es	different-language
Cosmos de Pavas.	5a215433f6c5ccc27de0fe8cdf03c2e7488fcd44eb899fe0539c8ce1e2ab6617	es	difficult-pronounce
Luchaba por los derechos de las personas, y eso la llevó a la cárcel.	5a44566da471d001b07541eb17d3df0c72d2f6afcb1c85945cf3a64a545c173c	es	difficult-pronounce
La canción no logró alcanzar la entrada a ninguna listas musical.	5a4152bc76a4fe9a76b68355c8fcd201ea355f45c14b69e55f70ee0aef993f67	es	grammar-or-spelling
Normalmente, los meses más lluvioso son desde junio hasta septiembre.	5a521f10a8dfe08601a75284d1fd66f1592c02c14e1e93263389a16e3edb88b0	es	grammar-or-spelling
La flora es esteparia, predomina, el olivo, el alcornoque, la sabina y los pinares.	5a5f6c2e0300a2693cb664bac070070361ae404adb1dc5e6806a1318927fcd24	es	Error de sintaxis. No debe ir una coma después de predomina.
Kenta Ishii	5a6ca317ea163d7aff7f283e3fb0f863290ba5b8e38bf77d8a4a98bae5bc9f1c	es	different-language
Kenta Ishii	5a6ca317ea163d7aff7f283e3fb0f863290ba5b8e38bf77d8a4a98bae5bc9f1c	es	difficult-pronounce
Para permanecer en la legalidad, los emuladores no distribuyen el programa cliente.	5a60c6eb343986b8ea6a1353bd75ed4c2a175a350123e52d909682fd2f8dbc8a	es	grammar-or-spelling
El siguiente diagrama muestra a las localidades en un radio de de Mar-Mac.	5a80213b6a7d1f073416f85ff0185161c1b64a76e43922f4da5f7468e53e2332	es	grammar-or-spelling
Este es una lista con las series de anime y manga nominados.	5a6a7e479529e406df5fa5e4fc01c91493956bd147ba902d351c7ab51ee6e777	es	grammar-or-spelling
El comenzó a operar en esta estación la línea Piccadilly.	5a654811f33ebf2e61381ca68776a9f971d326fee9f55595dc998fe86613b89a	es	grammar-or-spelling
Luke nació y se crio en Staten Island, Nueva York.	5a808f7e4f4de02ac8ac73cbf5944bc5bb41042bea10abf274eb7ad502d4f210	es	grammar-or-spelling
America por la calle Santa Rita.	5a7d0dcb4c05e2873b358faefbd32152b0692c89955c4273575584058a24cff1	es	grammar-or-spelling
Aun así, fracaso en su intento de derrotar a Jay por el título.	5a7f8b02b88573b50fa1d3b751bed987ea4c1283524ab29462c289d6dda44ee3	es	grammar-or-spelling
Cdr la cama de la empresa.	5a874506078009684f56de4e891e2199094cab9f72555f52d424fcdc278a2e45	es	grammar-or-spelling
Ha sido directivo del Futbol Club Barcelona en tres etapas distintas.	5a7d2c6e8e458d1bf6fb600dfb0b8b88c93bcef15642adf8fada87d3246159de	es	grammar-or-spelling
Son estrechamente elípticas a ovadas.	5a92a9e023631288e4d81d37a207e1c789ee95434373624c453a14ceebc420a7	es	no significa nada
Son estrechamente elípticas a ovadas.	5a92a9e023631288e4d81d37a207e1c789ee95434373624c453a14ceebc420a7	es	" palabra ""estre"" no existe"
El siguiente diagrama muestra a las localidades en un radio de de Tryon.	5a8cf8ac2004b36c2ab2095ab66f9c5fed8d19f0469f38aa7e8dbbf2563d3d93	es	grammar-or-spelling
La presentación fue en el desaparecido Auditorium del Pensionado.	5acf29c69bc9c9aafa02b4d01e84c463d01ccfde284d22f03a0333bf08a9ecc9	es	difficult-pronounce
La presentación fue en el desaparecido Auditorium del Pensionado.	5acf29c69bc9c9aafa02b4d01e84c463d01ccfde284d22f03a0333bf08a9ecc9	es	different-language
La presentación fue en el desaparecido Auditorium del Pensionado.	5acf29c69bc9c9aafa02b4d01e84c463d01ccfde284d22f03a0333bf08a9ecc9	es	grammar-or-spelling
La presentación fue en el desaparecido Auditorium del Pensionado.	5acf29c69bc9c9aafa02b4d01e84c463d01ccfde284d22f03a0333bf08a9ecc9	es	offensive-language
Ilustra muchos de sus propios libros, incluyendo su prestigiosos Atlas de la Luna.	5b0f8d517d77a61b7926bd0fefc4bb56b414cea454c4cace90f84936b86d131f	es	grammar-or-spelling
Who Will be the Family Wizard?	5aeb39edf8a6b4f4d831a3dda1b06b80648974572fb3006f689280729053af29	es	different-language
Louis Cardinals y New York Yankees.	5ae68fc06edacbbeddbd1f909ccaf99955442f9713c08886351363632a2142dc	es	different-language
"It's actually more brutal, with more extreme dynamics."	5b15161f44b592c54741d40e0babf3be6d79bedf13ae70e61e42cef43c373749	es	different-language
Chie to Yuuki da!	5b21b750f794fccd22805cf2ec40c982b34515b266ed5ed57395f8c8374278dd	es	different-language
"Actualmente escribe sus columna en el medio digital ""El Desconcierto""."	5b4beaa01614a9d09c5c7ce115d083bc6b52c773657bbb171f9c15751d2bb073	es	grammar-or-spelling
Sin embargo, cada una de ella predice elementos funcionales distintos.	5b3432d7d3a2913e59d84ec691715da0aeae9122a23fb0ee43dd4126f0b8b681	es	grammar-or-spelling
"La ""ciudad"" de Cavalier está ubicada en las cercanías de Condado de Pembina."	5b2b75da6c5a53af946f31e671e5fbb262ca159da14dbd923d04f3cc012cdf3f	es	grammar-or-spelling
Y cuando él se acostare, repara tú el lugar donde él se acostar.	5a5c5c17368af8ce2b013a0eb7987c7a56084a04f1bb768c720dbc9d79c113d3	es	grammar-or-spelling
To Brazil!	5b7f172e02d715f1620e36c004d82f981bdee378f025d16a9beaa45a96db8259	es	different-language
Mientras Juliette se alegra de que Ariel este muerta.	5b710f0a5b8590c2d01cae326603fd33331e874fd2d8a25f833b4da3b9855d8e	es	grammar-or-spelling
¿no hube partido?	2843ae8186963990a9b82212a6bbb4448c240518da41f88ed010fc057196d658	es	grammar-or-spelling
Sus muros normalmente están fusionados con los coralitos contiguos, en ocasiones presentan doble muro.	5b69824cf36988aef64a2479adf9c039f77b3c61b4f715ca7c1363e80415fbf0	es	grammar-or-spelling
Esta opinion fue muy común en el siglo noveno y siguientes.	5b87547b3686b213c53251799ac00f3a72d6702cd65d23435be21c74d8bcb1df	es	grammar-or-spelling
Actualmente es Presidente el prof.	5b65bfad6d2d6c011fab3dceddfe88065e9ff85389158e50a81ddeef670bd791	es	grammar-or-spelling
Programa de Jóvenes Otro aspecto principal de Children International es su Programa de Jóvenes.	5b56edb46127ed49c30bb31cbb723563d16e48f39dd62a13e274d14bfd86900a	es	grammar-or-spelling
¿vosotros hubisteis no comido?	18f1f31ee87f61d925f9c73e08959f001bcdf5d7e24641030dfd7028976ddfb1	es	grammar-or-spelling
To Brazil!	5b7f172e02d715f1620e36c004d82f981bdee378f025d16a9beaa45a96db8259	es	grammar-or-spelling
"Lordi, exceptuando la canción ""Monster Monster"", compuesta por Mr."	5b9016559a1a512ee9bfdbac4956fc6e3ca31075c47f216461e8d9d3feea3a91	es	grammar-or-spelling
Empero cuanto más los oprimían, tanto más se multiplicaban y crecían.	52c3eaf3011d8d9fa4c9d64032aeffc7b181aa7871fee7e38a169b7945678f3e	es	grammar-or-spelling
Está situado en las cercanía de Fuensanta en el concejo asturiano de Nava.	5bc355fa2b474b65495172de7a1d22c4d485405f07bbe954bf4db26c1031124c	es	grammar-or-spelling
Posteriormente rodó varias escenas para las compañía inglesa Private y Harmony.	5b5a444bef5905e0812bfd2b1a6bbf29a91699c6804abc0ee68c8a8015170b2c	es	grammar-or-spelling
Se alimenta de crustáceos, moluscos, insectos y peces pequeños.	5bf1894971ea8e91725b827af8ad26ba2b582e82e841e73ad8a3b4201738c0b2	es	different-language
Se alimenta de crustáceos, moluscos, insectos y peces pequeños.	5bf1894971ea8e91725b827af8ad26ba2b582e82e841e73ad8a3b4201738c0b2	es	offensive-language
Conecta la Ciudad Baja con la Ciudad Alta.	5bfcdb9167d1089b3f31de4185b7f8d59f6ff8a004d5a4ee1ed0b5583459cc0f	es	different-language
Toonami: Deep Space Bass	5c02d48156a280a5c77625e50fbe47844c34e035ac4bd4bce49a9c89949e923f	es	different-language
El acto comenzó tocan de el himno nacional argentino.	5c027e1530be69f37d1cfa6b69a8b9a71f7e556e85cd08c4c3aa0465ae917a55	es	grammar-or-spelling
Perkins y Kota Ibushi.	5c317f9115b5adc8c4f6abc68a2f0158df3fb9f17175ad55ba3402bb7490e53d	es	difficult-pronounce
La imagen de Ntro.	5bff92f38f4993e0b34138febd40d72af847caf0ad091cd7736e1a1e87354da9	es	difficult-pronunciation
Siguió en el club hasta como director deportivo.	5c359a64138f28873d0ba5be5487b47021e9e8d50aaa0df2bf0fbbad404eb53a	es	grammar-or-spelling
En sus últimos meses, planeaba una retirada definitiva para establecerse entre París y Londres.	5c510f39ee1c5f21ceba6cd2fc28695d0de9eb3592ddabc1decd06f6698c26c7	es	offensive-language
Además, el Partido Republicano Democrático Federal consigue una amplia mayoría.	5c9ab554c691bb79d9f9bb0df1cfb1551668863e37a1ba081e9cf32874313084	es	grammar-or-spelling
Además, el Partido Republicano Democrático Federal consigue una amplia mayoría.	5c9ab554c691bb79d9f9bb0df1cfb1551668863e37a1ba081e9cf32874313084	es	offensive-language
Además, el Partido Republicano Democrático Federal consigue una amplia mayoría.	5c9ab554c691bb79d9f9bb0df1cfb1551668863e37a1ba081e9cf32874313084	es	different-language
"De este álbum se desprende el primer sencillo ""Ya nada es igual""."	5cd2de0d6c52372c72dd362e69739cb34f7377f98239ca84fbdb525ac5f43d19	es	difficult-pronounce
Sus hábitats naturales son las selvas húmedas tropicales húmedas de regiones altas.	5cf27445910d02d89bd54cec576a691f351e9fadc4e52626f04c5b52c389a032	es	grammar-or-spelling
Estudio Artes y se convirtió en profesor de una escuela de Arquitectura.	5d114d3a74b36fdfea44992e8380d2812450c0cdd60ca3e1221df32ff17f64a0	es	grammar-or-spelling
La construcción de esta pirámide fue iniciada en el año ca.	5cf130662564c1dd2e5530dcd017abae23e70f7af55c09841f77eb06fe3f5147	es	grammar-or-spelling
El gol de Luis Suárez frente a quedó en la quinta ubicación.	5d0329ddf3413ac87763743e0ba98d30a2314d1073820b4c6cb32f03493da8cf	es	grammar-or-spelling
En España se estrenó el en el canal Syfy.	5ce963faa3a5c723a3a9b92641f5d5861184fb4c70012195c7f61e480b9417b4	es	grammar-or-spelling
"Mientras baila ""Juana la loca"", idea y ensaya ya el siguiente espectáculo, ""Mariana Pineda""."	5ce1e2a1ca3773f658a4a9c323ca9dec65372a55e082f8936783c81221203087	es	difficult-pronounce
"Al respecto manifestó: ""Mi vida no es una contradicción."	5cf8f8fa8cad330f5f0e5b82f6c0f0c4229560adc85df67d4fb3d9594e1d94f4	es	grammar-or-spelling
El siguiente diagrama muestra a las localidades en un radio de de Clearwater.	5cd354e2e85d8d720798a7983466e8f91e62f87c0f26981c487776d463f15028	es	grammar-or-spelling
Su dieta consiste principalmente de frutos y artrópodos.	5ceac1dd7bc591a03672f6e9043068a7c43d2045fd5f9c1dd435e4d8e46db4ab	es	grammar-or-spelling
El gol de Luis Suárez frente a quedó en la quinta ubicación.	5d0329ddf3413ac87763743e0ba98d30a2314d1073820b4c6cb32f03493da8cf	es	grammar-or-spelling
La construcción de esta pirámide fue iniciada en el año ca.	5cf130662564c1dd2e5530dcd017abae23e70f7af55c09841f77eb06fe3f5147	es	grammar-or-spelling
I am going to kill nine people.	5d2c8d7c2f4e124aab9e043d09edb5c64fb2bb422670f540a03061d25d6b0e54	es	different-language
Luego estudio historia del arte en la Universidad de Georgetown.	5d28948ef6196f0679e12a53e4ed1f3635b4085e4f55daa9ab675fff88c983e3	es	grammar-or-spelling
"Me he sentido manipulado por ellos y creo que me han engañado""""."	5d465db010c4fbd73b8295496e328ddf9adf2d586b6c98c4808e216fe27db94e	es	grammar-or-spelling
Estas conversiones se hicieron en una fábrica de Tambov.	5d3e161537dc23cffbe584e33554ca6a0bf9daa244bf418dcfd14287443751b4	es	"doble "" al final de la oración cuando debería estar al inicio y al final"
"No entiendo nada"""", declaró Gianni Savio."	5d16facb39226e6b530a30c1615a7f80c2790017e08b26bdfb0c6aee5145ed37	es	grammar-or-spelling
Histoire de la Suisse.	5cdc32a68fd7922686590efff1d8a1d2ab44a4d0d2b57e7b69a4a6b8cc60fa60	es	different-language
"Ella escribió: ""Me encanta el mensaje de tras de ""Los Juegos del Hambre""."	5d401fe2c477120b292b52ca0acda4376e9340cadfee6d0892642bf1db099568	es	grammar-or-spelling
Se mantendría unas cuatro temporada hasta descender de nuevo.	5d674cdfc55c2d920eca4ee664c16dfa50c0f6a6e21557e2ca3619a511e18910	es	grammar-or-spelling
Se mantendría unas cuatro temporada hasta descender de nuevo.	5d674cdfc55c2d920eca4ee664c16dfa50c0f6a6e21557e2ca3619a511e18910	es	grammar-or-spelling
"En realidad son cincuenta y cuatro, ya que el ""Estudio Op."	5d6b2b088cdb62a8428b4a88823f2f51f3b22810bbc69a534f7bfa166c52cade	es	grammar-or-spelling
Actualmente es un un museo.	5d5e9b6f6cd7fbd4dc60d26734b9151b23ef0684e4c689197aebb60f322292e9	es	grammar-or-spelling
La forma de la bahía está simbolizado en el escudo de armas.	5d4f0fc3097bbb815a38209477c266dc5579ec1d09d1908f91683437529b7f47	es	grammar-or-spelling
Madonna se abstuvo de comentar sobre el uso de la canción como declaración provida.	5d8845d55efab7ce6839ede1a87f4d1331543ca1cbbf8439fd3df5d938addb91	es	grammar-or-spelling
El lanzagranadas es apuntado con un alza y un punto de mira.	5dab41af68ad8684e792e68dba9eba6d81ca8a1c292085dc2df75f531435642e	es	different-language
Se siguen encontrando broches de en bronce y aleaciones similares en números mayores.	5dc5e08dd4c1ce0cb528460f06a0ceace6e89c9afbf2c335f06adf80f97dd37d	es	grammar-or-spelling
A partir de su trabajo, la Dra.	5ddba8d0810b23654aca13994c802f8b4a704d2b12a50667587c4cd363d49f93	es	grammar-or-spelling
