,accent,spectral_centroid,spectral_bandwidth,spectral_rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
8568,México,2178.2729669892838,1576.1012970365875,3959.3280579399143,-429.7941,89.500084,-11.859496,6.771438,14.968438,-1.7626159,-0.7657123,-12.614687,-13.614362,-1.4583232,-7.7410045,-6.511156,-1.5444713
8569,México,1990.4507976457658,1571.6163757927577,3583.540944540728,-353.2639,123.19392,-27.990017,25.997889,16.047913,-10.573889,15.380853,-8.170886,-9.275373,7.6223884,-14.91456,-4.0701137,2.3567789
8570,México,2143.7837208024466,1850.7934632856998,4189.989697802198,-474.4445,88.905754,-9.373943,15.12502,14.645834,-0.4173224,8.73741,-5.585015,-5.928335,3.1766448,-9.914698,-3.4717877,3.3709683
8571,México,2218.82989219735,1861.4680769016275,4164.369733146067,-366.35303,127.50013,-31.39286,28.115671,16.517937,-15.10864,13.573091,-6.9718227,-8.499167,7.879777,-12.788696,-0.093250975,4.5602646
8572,México,2069.1444671434565,1763.2423860861097,3819.753632637854,-378.67526,145.52588,-29.753033,25.944174,20.345085,-12.744277,9.326874,-7.879802,-4.012923,4.837347,-22.560692,-3.2544963,5.876627
8573,México,2340.6009646249263,1893.8681640206992,4364.464018924303,-354.4802,150.07408,-42.997883,37.27163,26.502565,-15.5291395,17.579649,-6.5159693,-9.445986,6.397704,-20.504404,-2.0900173,4.630734
8574,México,2272.1925741329705,1921.1891076796762,4434.171195652174,-423.825,96.481026,-18.924156,27.242188,17.331717,-8.740836,10.736304,-4.584756,-4.311575,6.9261537,-11.014121,-1.946682,1.3077863
8575,México,2099.595639532213,1816.1959096734386,4001.179806472081,-344.00208,133.01787,-29.117554,30.236843,22.243567,-11.533669,13.165879,-8.16424,-9.759695,7.991631,-14.151545,-3.498798,4.8999248
8576,México,2265.770581854529,1790.9703849103728,4137.2162441037735,-347.54523,130.30959,-34.827087,28.719757,14.447194,-17.680605,17.025509,-6.6864243,-13.977866,3.9747176,-15.875809,-2.945203,5.3385677
8577,México,1834.5522021202332,1733.9964151145896,3558.724214145383,-346.60663,135.34915,-21.847704,21.960356,14.994668,-12.865664,4.9915524,-11.856592,-5.9260235,4.1349807,-20.191233,-5.1051154,1.4169737
8578,México,2384.496107817627,1901.5360882016098,4462.620486536108,-356.79208,117.48756,-32.934395,29.869707,22.18306,-9.085418,13.514564,-11.298086,-9.592386,10.187759,-15.565856,-6.139438,3.5822728
8579,México,2229.9159264663413,1719.7600317872323,4063.9740566037735,-503.63547,73.30677,-1.5891445,7.9493246,8.777959,2.6498096,10.9669485,1.3257861,-2.2731278,0.6702989,-7.5736947,-1.34449,5.629777
8580,México,2060.72316714608,1775.3864684323305,3867.393816021127,-378.12665,132.77043,-15.824037,25.489622,13.038422,-11.571602,13.574048,-6.985063,-7.8729324,9.1507435,-9.347479,0.38159662,5.547804
8581,México,2244.188879762667,1750.7619816976953,4078.2589285714284,-345.55612,135.69165,-30.134127,28.476965,27.34596,-6.9114447,12.719709,-5.612031,-3.983935,12.372407,-11.526911,-2.8540616,5.565676
8582,México,1758.2234992938688,1649.5297719297905,3394.8773734177216,-360.5676,132.62827,-17.196247,17.309797,20.63253,-2.0491426,10.696368,-3.643009,-2.1077566,6.0826807,-12.33568,-0.15655409,4.702338
8583,México,2576.3489528757887,1876.8103148368418,4611.268131399317,-336.47858,108.25809,-28.47296,29.31546,15.775674,-14.222701,13.933454,-8.4203415,-13.1276245,6.67768,-11.327004,-4.249224,1.425168
8584,México,2416.223734083565,1672.167408780851,4161.054551393729,-414.30276,87.07863,-19.768267,6.718904,9.981167,-12.324351,-1.1944641,-8.253729,-11.695764,1.1977186,-7.740424,-6.1118608,3.2766812
8585,México,2777.1449671523856,1687.7304639699862,4569.595756880734,-403.7825,91.495445,-32.54557,16.401598,21.101671,-15.970798,-1.2305521,-6.430838,-15.282992,0.46759942,-5.374103,-8.18545,-1.1801175
8586,México,2318.28837568209,1645.4676286078748,4158.510924068768,-400.07504,110.263115,-28.122465,9.492895,18.222826,-15.929612,-2.8520615,-5.1714478,-16.224995,-5.9033413,-8.77469,-8.476934,-1.658848
8587,México,2085.2757693802932,1662.7223396238455,3831.5605179704016,-394.80127,128.23589,-22.041569,4.408825,10.60602,-13.674533,-3.563089,-13.834586,-9.333506,5.527587,-15.978165,-11.530456,7.3888454
8588,México,2180.434894684673,1531.8111590129,3812.094155844156,-371.91098,125.821785,-28.931902,0.11556875,16.94505,-15.798086,-8.640532,-8.139085,-15.715846,-4.732648,-5.552875,-7.357638,-3.601494
8589,México,1907.6193096635755,1487.7348411713328,3512.3070406626507,-381.51328,128.32639,-15.385693,-8.149419,8.875369,-7.6298885,-7.467469,-9.985224,-5.2084823,-2.3294356,-17.405952,-5.715378,9.726188
8590,México,1959.0862393850941,1554.8087259476508,3576.862980769231,-447.48065,111.62214,-13.446624,-8.585698,5.276498,-6.306599,-3.091056,-8.317554,-9.2924,-5.380413,-13.7854,-4.1007233,5.5662045
8591,México,2082.230692123802,1553.8145315636316,3713.826833677686,-397.23788,120.44634,-19.290657,10.055258,17.38635,-16.17664,-8.094453,-9.017867,-10.453574,-1.2846707,-15.7958975,-12.643716,5.4089656
8592,México,2223.9903338840672,1696.9615538089295,4108.168436293437,-436.46692,102.07354,-9.076367,8.277853,12.649864,-11.202429,-10.682319,-14.118615,-4.938308,1.673308,-20.165545,-12.362046,8.3132305
8593,México,1803.7229950917822,1497.5135606251583,3459.770698051948,-347.8578,142.95657,-13.740453,-1.6636863,13.840782,-11.345654,-10.126173,-11.61132,-11.4791765,-5.4530745,-16.077703,-11.93798,1.1765946
8594,México,1711.418126707465,1624.9397767477333,3467.5471957478007,-345.287,146.76639,-19.77588,22.238802,35.358837,-7.3629932,3.0667288,5.7341704,-5.0330544,2.643521,0.33539957,-5.904627,-5.5293264
8595,México,2008.601778282658,1769.662618457627,4035.261418269231,-358.0781,143.13443,-26.05083,26.479607,28.857061,-13.703888,9.255904,2.7633376,-12.144891,5.5341883,1.0988019,-8.100603,-4.211443
8596,México,1761.0015600090549,1611.7581324596383,3492.535316780822,-339.87167,141.66745,-15.451282,19.529392,30.859251,-8.327129,1.25856,2.8629973,-7.3371854,2.540448,0.78326494,-8.470551,-7.6494107
8597,México,1825.4895660321606,1668.8543489867084,3680.302119755245,-340.41443,138.53938,-18.544792,22.106066,29.431797,-10.610556,2.928973,1.7093959,-9.330768,2.7856002,0.998795,-6.159937,-5.760768
8598,México,1774.9745789283513,1709.841638016211,3693.309803299492,-380.01205,134.81238,-10.765076,12.750287,19.884161,-8.022828,5.0417056,3.7880406,-4.758641,3.9065335,-0.99825513,-6.5661454,-3.8728325
8599,México,1853.6183945967648,1622.967223074609,3593.212709107807,-345.163,149.0338,-21.684057,17.915976,26.176718,-9.057989,6.549182,-1.7078018,-11.268874,6.437509,-0.80578405,-9.548456,-4.378496
8600,México,1775.5556637039133,1620.5905863309333,3507.711530694669,-328.76242,148.40244,-16.723053,18.372469,25.782639,-9.512329,8.231387,3.8929276,-10.454963,4.5580125,1.1402049,-9.724844,-5.4880114
8601,México,1924.4573139424276,1762.3246844889543,3871.4488636363635,-378.24985,125.393616,-13.110451,23.153318,28.208742,-7.929898,6.107111,4.079706,-8.109968,4.195289,1.3818496,-7.1838536,-3.2529776
8602,México,1787.930698977779,1716.70090536738,3725.0129132231405,-341.80835,128.29282,-8.451587,15.774602,24.11268,-6.1331387,4.502973,3.5328147,-8.910682,0.23568161,0.29014176,-6.5847673,-3.4025385
8603,México,1705.126828460499,1632.5616349143297,3440.8563756855574,-330.9003,145.43312,-18.686764,20.85068,31.481005,-8.520379,4.3423343,3.1757603,-9.478953,3.2469652,2.6686158,-6.550026,-6.5268955
8604,México,1832.0974693724236,1765.026542291472,3891.2865423387098,-384.20578,144.17664,-17.828417,10.884094,19.521772,-10.19375,8.181059,7.306156,-5.6728687,2.9069624,0.14921206,-3.7152395,-1.0579698
8605,México,1754.9587954379974,1646.8938060782318,3522.2138554216867,-342.8582,150.5129,-21.859268,23.945787,29.306044,-13.410027,6.0427413,3.9462073,-9.312083,4.7702575,0.09927307,-8.996296,-5.4163027
8606,México,1823.6972891202688,1697.5262059022027,3685.569498069498,-349.44913,144.11598,-18.969515,21.297438,25.49311,-11.567551,7.4612503,1.9395894,-11.434685,3.1718416,-0.92244685,-7.545831,-4.053224
8607,México,1864.8356532516616,1688.8213404150001,3637.4428353658536,-363.6506,127.12829,-6.3994827,21.66786,22.691486,-10.558756,5.5459957,5.9450874,-6.151344,2.2141907,-1.983711,-8.852396,-4.4777865
8608,México,1914.4504660283214,1641.7838914238164,3661.6875,-350.4152,145.24724,-23.344503,17.216835,24.21009,-13.060802,4.9908776,1.7695543,-9.686313,2.5606112,-2.6331592,-6.3503156,-2.1352427
8609,México,1630.3170456631306,1557.9415829271672,3172.004488950276,-314.6285,146.42917,-10.734587,12.462979,23.252874,-5.553532,2.0881734,-1.902409,-7.0283017,3.932297,-1.4799323,-7.1674056,-6.234884
8610,México,2057.3520360918214,1640.4638192138277,3855.9277088772847,-422.17502,88.11634,-4.8832684,4.1134505,14.590188,3.3739862,6.7009053,0.63732696,-9.06017,-6.437755,-4.7198405,-5.735423,-6.858743
8611,México,1996.8223851351067,1624.986172449721,3744.161931818182,-366.9777,108.91419,-11.879735,6.6788573,19.892786,1.8974622,6.132629,-3.594296,-15.092209,-5.446382,-1.7719336,-6.104762,-8.06033
8612,México,1969.0960750469271,1739.4262797136128,3892.5343686354377,-403.21796,102.4898,-16.757595,19.561335,30.138405,5.741815,9.913987,-3.1088216,-12.426609,-4.5201163,-6.4212427,-6.273902,-8.001447
8613,México,1553.1748864387148,1502.2861024903766,3037.508252640845,-374.27158,115.94732,-5.280001,16.181078,30.26133,7.3842173,6.9306154,-0.08882576,-10.394607,-7.401202,-5.133752,-6.529778,-12.367046
8614,México,1884.4762363581847,1608.4050993074432,3543.6112253289475,-418.8575,116.56577,-4.4816427,12.148003,20.468376,4.350532,4.0492234,-13.563652,-15.975464,1.5026973,1.3953798,-5.1670485,-11.619845
8615,México,1655.8413757811577,1506.4028590448613,3152.9588660834456,-405.17212,134.75769,0.94210845,17.111874,23.19132,3.1648152,3.3600972,-13.168817,-15.042385,0.9357813,-1.7796098,-7.166483,-12.316921
8616,México,1929.9086411067183,1679.5235069868331,3721.6009324596776,-388.3675,119.889046,-14.75948,17.415024,21.723515,-1.6699027,6.0413113,-13.081469,-19.649319,-0.18105131,-0.43514302,-4.4173875,-8.848947
8617,México,1708.364333474792,1474.1820057023772,3117.879098360656,-375.7472,134.03362,-4.0725803,12.087849,21.641329,3.6762502,3.4286854,-12.4030285,-13.502105,-0.21615627,-3.883989,-5.7854123,-11.031387
8618,México,1786.3744625783024,1627.056861361571,3432.9130690737834,-396.15118,122.29989,-2.416658,20.821918,22.67776,0.61775154,3.8177495,-12.924659,-14.426097,2.133847,-2.119149,-6.6834526,-10.541513
8619,México,1983.9181032720737,1638.5582070338135,3706.3877610208815,-378.56543,128.60118,-17.938484,20.53846,24.317974,-2.3387327,5.9389296,-12.588877,-14.915382,3.959947,-2.4122057,-8.34865,-13.864248
8620,México,1786.159589047251,1559.4230685251127,3421.983842879257,-377.9114,115.66873,-2.2885108,8.802543,20.24729,6.396013,5.2715287,-10.433226,-15.996003,-1.4268712,-0.20658657,-6.950406,-12.018934
8621,México,2220.939313606041,1700.2677620580178,4056.09727443609,-439.01935,102.55314,-11.006198,16.197735,16.335768,-3.8917844,5.5562043,-9.718356,-13.35683,4.397213,0.4541708,-5.4824433,-9.247125
8622,México,1989.3783498536384,1716.8601097688856,3844.334962562396,-416.57632,111.009476,-10.174467,20.392155,23.899517,4.239326,8.909117,-12.744288,-16.842472,0.04690394,-2.3866951,-2.2868333,-8.617123
8623,México,1626.353202171059,1559.2388775463364,3164.1016277128547,-403.5058,131.60533,-7.099377,13.424284,24.578714,6.3266053,6.797945,-14.436043,-20.18715,0.5097911,2.371772,-4.2617683,-11.097785
8624,México,2043.0977508611634,1687.3068397241973,3824.7860477178424,-371.14618,121.08728,-15.004936,15.673209,18.232822,-0.15824617,11.245786,-12.318752,-19.703547,2.4135516,0.8806964,-3.920829,-9.508984
8625,México,1826.5885244356496,1609.1184699566604,3508.6600825471696,-402.87347,105.666534,1.5901669,4.8624425,7.6496515,0.4445281,6.614844,-10.167231,-17.29187,-1.5520146,1.9288982,-2.086856,-8.691107
8626,México,1479.4500086437465,1521.5101949665736,2995.3230100896862,-426.39392,126.29973,1.8066664,14.720079,15.738877,1.9779481,9.38049,-10.791986,-15.397969,4.74278,-0.21383126,-9.354345,-9.616171
8627,México,1525.639234888986,1541.0443415862378,3019.3461658354113,-414.71725,133.65126,-3.2650962,13.121595,13.274408,-5.4000607,6.788115,-6.1985197,-11.645696,2.054731,-5.1985054,-9.696463,-7.8355017
8628,México,1711.8544705600516,1592.5030735721339,3286.24487704918,-357.76727,131.7827,-7.3737206,24.682173,22.059223,-2.322101,10.355292,-10.268111,-14.987186,6.630753,-3.5703812,-12.6510105,-10.969815
8629,México,1483.746805010958,1525.4809303753193,2973.8839285714284,-378.9372,126.264984,-0.95958287,17.641655,22.032667,6.094549,6.8862,-17.430037,-16.850521,7.862765,-0.08510742,-12.635711,-11.636417
8630,México,1489.5482899135668,1516.396139362178,2900.638812154696,-381.09265,123.625694,0.5497552,14.806479,14.648574,-1.0632606,6.034946,-11.140796,-12.534411,4.5490685,-4.360354,-11.328188,-10.137782
8631,México,1648.309041041795,1459.1126252153374,2996.2185503194887,-427.09595,112.443344,-2.7678363,14.497657,20.18586,2.7423964,8.483697,-2.6840823,-9.083664,0.6909482,-1.7499458,-5.662757,-11.345832
8632,México,1342.0511472157511,1343.2328581676834,2565.6305903398925,-387.59778,132.20416,4.3497405,5.8058143,20.42175,7.886242,4.458616,-5.4509354,-9.358025,-2.6034353,-3.1850991,-6.064135,-13.678641
8633,México,1596.6677606735732,1549.565144288741,3112.1535796766743,-407.77032,108.992546,-4.8982096,11.031793,18.993692,4.6729007,8.603832,-4.271641,-9.266138,-0.056377385,-4.144951,-6.2038307,-10.22467
8634,México,1411.2881498969987,1386.91432965835,2643.00315738342,-382.4005,141.05667,-2.4136906,13.545669,26.772314,6.628091,6.0933104,-7.25421,-12.479912,-0.72574985,-2.144492,-7.8240747,-15.566673
8635,México,1528.290248514655,1323.8846815667566,2838.572901049475,-342.55145,143.96278,-7.748296,14.706831,38.983475,1.4093629,-15.492066,-15.981511,-9.520078,-1.289164,-11.471135,-17.77795,-13.633149
8636,México,1304.3197291187903,1272.2535851468383,2307.5423960612693,-324.83356,168.38214,12.740297,15.408134,9.0619135,-6.633038,10.302483,-3.261043,-8.444431,3.5817518,-8.457991,-10.836162,-7.89439
8637,México,1365.0344322152025,1249.6705250161372,2281.9440038071066,-349.8381,147.92325,19.389353,8.201713,0.98685855,-4.253295,10.061138,-10.226142,-18.088505,0.7782807,-7.542952,-14.889858,-7.0332417
8638,México,1173.920949368106,1195.7341266593355,2060.881627620222,-398.2547,145.35275,29.964737,7.0638175,2.3189082,-0.5455837,1.6943101,-16.84677,-17.07258,-0.8743564,-9.5513115,-17.766567,-13.712194
8639,México,1323.4609180503387,1203.638761441072,2231.2246278755074,-406.40582,147.71863,30.56455,4.593635,-6.769415,-8.805841,-0.80173486,-18.959684,-20.310204,-3.8134072,-11.56925,-16.989237,-11.615961
8640,México,1206.7241617669363,1142.3086786864196,2087.27918157424,-359.82965,160.8921,25.826225,5.377195,3.5115488,-0.9184742,-0.03202959,-24.7036,-25.80508,-3.4152005,-11.674555,-19.487257,-11.188155
8641,México,1226.5244267286182,1222.5586366640352,2125.9633657094596,-410.9811,147.50047,26.509441,22.771143,14.830994,-5.541114,-2.6367307,-16.759325,-21.74001,-8.510813,-11.553861,-11.640121,-6.4259825
8642,México,939.6668562264334,1038.6885306786344,1621.3942307692307,-361.55005,172.94328,36.271503,15.301592,9.831913,-6.611496,-6.3913274,-17.511332,-20.49662,-9.817136,-13.83651,-13.360071,-6.8522816
8643,México,1098.1612388768046,1124.2025156477546,1891.5584415584415,-366.74017,159.58737,36.769543,18.168163,8.979835,-7.3811655,-4.611886,-13.425454,-15.674656,-6.824428,-13.394647,-16.335058,-11.125915
8644,México,950.1459527664537,993.27837920478,1486.2954952267303,-363.9033,140.41183,44.407677,16.665916,11.473782,-0.69104475,-6.419489,-12.042563,-12.329999,-7.5411396,-12.459813,-16.80909,-12.309056
8645,México,1333.306527588682,1274.6714211731194,2163.455447635135,-379.854,141.56018,27.912811,32.426514,19.535255,-3.9448464,0.10065501,-11.641887,-10.869204,-3.4396458,-16.413439,-16.048737,-13.269018
8646,México,1027.5026668324135,1047.448782869106,1673.594916044776,-408.6289,149.67757,34.03174,13.619226,20.459816,7.49612,-4.3448076,-9.485532,-5.664729,-5.2382665,-14.244593,-15.971652,-14.692561
8647,México,1451.2836539026403,1303.6886527003319,2306.447628458498,-376.72653,134.13048,30.144325,35.16972,19.279694,-1.5405544,3.318601,-12.224341,-10.9071665,-2.7782629,-18.781645,-16.532099,-11.128054
8648,México,1075.2798372498635,1116.1010744046973,1809.8806486880467,-390.52014,156.783,28.34908,11.566324,7.278426,-8.546242,-3.2818532,-8.458354,-14.846296,-10.719686,-15.938714,-17.455143,-11.43543
8649,México,911.9548281841246,966.5119209410298,1395.5842391304348,-379.76758,153.76128,43.83603,20.060637,11.461473,-2.2879047,-1.1441056,-8.020153,-13.774785,-13.001562,-19.572487,-18.164999,-9.796854
8650,México,973.2884578266996,990.2960119175638,1569.0456081081081,-391.4043,156.47278,39.547733,9.943793,2.8862333,-4.800015,1.4570867,-6.004358,-15.235019,-11.951374,-15.531642,-18.492523,-12.438477
8651,México,1190.4758178205225,1209.111029264807,2029.523386214442,-384.58966,129.24959,30.339596,20.392023,11.219181,-1.5861886,2.9621294,-13.475052,-21.94542,-9.357641,-13.617399,-16.48274,-7.3250513
8652,México,1305.062846939682,1209.5548630537185,2033.421939834025,-381.5256,151.393,26.367868,26.109653,15.304454,-3.7603583,1.4092172,-15.189245,-14.808961,0.26261765,-12.204827,-17.016768,-11.96593
8653,México,1348.22503663027,1231.1070264361745,2380.759111909651,-384.47885,153.89017,27.050377,8.543223,-3.2949555,-11.870168,0.5396355,-11.46739,-15.562262,-3.791489,-8.383882,-6.696574,-1.4909317
8654,México,1192.8310763517475,1140.7720315733454,2029.4992071881607,-375.04288,150.0815,32.174824,9.752822,6.736875,-1.5227875,-2.8090205,-17.505304,-18.56897,-4.4429483,-7.950537,-13.054797,-11.552685
8655,México,1403.1090099565681,1336.1510407500539,2428.4549453883496,-379.08905,128.29808,23.793581,15.91273,3.4992423,-8.0954895,-0.39395016,-15.676976,-17.467161,-4.3468733,-12.9374695,-14.655573,-9.65383
8656,México,1115.5003731167633,1085.685335291043,1864.4634955752213,-389.4963,157.5611,36.772747,8.145252,-1.087124,-9.130585,-4.9664216,-14.576751,-15.205408,-5.705463,-11.776119,-15.034667,-12.693649
8657,México,1170.1219645470846,1159.1400706000704,2079.5219370860927,-417.50854,154.47046,31.4424,18.265621,6.632238,-5.7062273,4.505608,-12.859803,-22.029202,-6.3806534,-10.122311,-15.565205,-11.685484
8658,México,897.6622748221562,952.587489003561,1400.6099598930482,-385.54303,163.32092,43.630714,5.810115,-2.4630275,-5.3318434,0.37639615,-14.072166,-24.40044,-11.51474,-9.238526,-16.115553,-13.976549
8659,México,1157.9879108057896,1160.5733755456065,1985.610650510204,-375.5369,159.84023,27.75637,19.276787,13.472925,-3.976581,1.1358651,-15.685117,-22.28834,-1.5854402,-5.111774,-16.356133,-12.335028
8660,México,956.6550719132263,985.3584980259508,1626.4607679465776,-403.1364,150.04836,40.430614,10.601133,11.014999,0.66126454,-8.155669,-17.054577,-17.492207,-8.699519,-8.901273,-12.703534,-12.575675
8661,México,953.4345262083433,986.9933246757915,1501.7733895705521,-367.02805,151.31738,48.9865,15.666511,4.0779014,-2.4318962,-1.2878528,-14.383997,-18.414455,-5.972654,-7.752016,-16.470081,-16.113794
8662,México,1271.897595671334,1250.9194357444799,2235.6085526315787,-377.667,150.44334,33.386185,16.4161,-3.506301,-11.048803,6.635712,-9.7484045,-18.179962,-6.514806,-14.464323,-18.012321,-13.212674
8663,México,1117.2902323648584,1158.6273346637881,1894.5503048780488,-384.7971,144.33914,36.247303,19.80792,6.1771502,-9.453417,-0.6309773,-8.568196,-16.171432,-7.15481,-10.140655,-13.837111,-8.877263
8664,México,1072.220623730527,1051.2014368731302,1701.7557989690722,-366.3885,160.51208,39.765858,21.45366,6.023943,-7.3803964,3.5387764,-12.174187,-23.506292,-10.90014,-14.854306,-19.008024,-11.025777
8665,México,1010.1584077431212,1440.42324280815,2136.3448319755603,-381.61276,126.15731,23.23566,14.322511,16.196026,16.129644,23.075644,5.2007604,-4.3915644,2.8750007,0.16976668,3.464776,5.6494484
8666,México,953.6204856501021,1283.5262908306277,1862.2723509933776,-395.79395,143.30287,27.18597,12.129914,16.239344,11.262413,15.826067,4.243941,-6.570473,-2.1933057,-1.1720883,1.7507335,1.4397064
8667,México,961.6617357317912,1359.9961627505525,1838.9251781472683,-411.22705,114.1255,32.794975,22.829916,16.800446,5.608184,12.134223,5.0133348,-6.911925,-1.2463678,4.0706725,4.980231,6.2753534
8668,México,941.7522746697673,1314.8421519310214,1829.748845265589,-388.1831,124.12567,30.239952,12.131662,14.089333,14.768038,19.331263,5.4721227,-6.7002883,-1.4865663,2.4064326,2.7561386,-0.37905186
8669,México,993.2903711011376,1498.532666392955,2020.870938628159,-440.17606,102.017075,29.498625,12.444628,13.551892,18.762774,23.9112,10.234361,-0.7680842,1.6644105,2.4229636,3.9991965,4.5037208
8670,México,1058.349556195815,1367.3969739477893,2088.8012459807073,-400.67212,144.8874,20.37672,12.154966,17.292236,11.773105,17.683563,2.3182282,-8.309448,0.5480656,1.395217,1.8024437,0.21967407
8671,México,949.0351399202015,1410.368227167926,1905.7198660714287,-411.91254,103.07461,31.529673,16.84724,16.893063,16.45385,17.939352,6.237785,-2.3894992,0.44692907,3.4120169,6.449275,3.86035
8672,México,983.1463664954086,1370.9443866473475,1947.2037103746397,-389.1793,123.31304,28.927172,17.778612,16.99855,15.06482,17.553097,0.9120554,-3.1250422,3.0272877,-3.5360646,0.6548882,3.1314466
8673,México,891.7643550532181,1209.8177862293737,1750.9417808219177,-375.89157,143.41893,27.768307,8.964328,15.739548,15.262257,17.420568,2.664313,-8.87428,-3.1000495,2.2901406,3.6819746,-3.4858243
8674,México,924.7552628650835,1360.0532308131303,1819.700168918919,-420.1989,101.08434,34.93925,18.545397,15.303461,11.983127,13.717738,5.66559,-2.1359015,-0.9140369,0.12785438,0.5686441,-1.5334357
8675,México,982.6059488893015,1327.6224699812535,1966.9858870967741,-394.0868,137.0309,26.174349,13.955731,17.583063,13.557397,18.328653,4.4528046,-7.1434298,-1.0945548,1.6006913,2.6223109,-0.7855874
8676,México,883.9841217940559,1351.1692762443784,1828.9357311320755,-401.19952,115.86286,28.184933,16.631456,24.98648,21.085686,16.976723,4.7465067,-3.5884304,1.0817741,5.5858736,7.05969,3.9049716
8677,México,970.3212281026281,1306.713774620116,1867.4557403433475,-388.30936,138.08455,27.991722,12.079875,14.020982,14.89405,20.811878,2.07549,-9.69405,-0.9470819,1.2442436,2.526148,0.4843141
8678,México,1115.2015048065748,1391.5123801661941,2192.670246800731,-386.35037,154.5557,9.737342,6.928932,19.786236,12.311028,20.330425,6.8422456,-9.258056,-1.6349292,4.481014,4.8050346,-0.48644513
8679,México,1209.9275955938274,1476.0222340902,2480.4769736842104,-396.9139,129.45467,16.241388,3.6231554,11.403526,9.878122,17.275982,7.301203,-5.7911325,-2.9712532,0.40827996,2.863135,-0.120516166
8680,México,1179.8286073448055,1505.4106282137668,2469.561973314607,-408.6712,131.49467,16.541931,5.1353836,16.995604,14.505409,17.140636,7.4088387,-3.1511567,-1.1554226,0.87122387,3.35948,1.4611886
8681,México,1103.6016053449987,1414.4747377672259,2223.480308219178,-389.73047,149.18048,9.6593895,10.844326,24.549053,12.841491,15.665123,5.7302012,-4.857224,-1.5300456,1.045857,4.941102,0.07490452
8682,México,1200.2355842795919,1413.6052552951746,2408.5247613365154,-414.90277,145.96693,18.95382,3.4068508,13.281434,12.34141,18.080013,5.3765078,-8.599048,-3.8785274,2.677716,4.7424526,-2.5469973
8683,México,1267.6701398928785,1499.056314223723,2588.400554187192,-404.2182,132.59811,15.829678,7.747134,18.125748,13.825328,18.271032,6.345311,-7.140411,-1.599084,3.8187692,2.8742018,-3.0715294
8684,México,1145.5176994659917,1429.430119712271,2276.4867665816328,-388.69775,147.47119,17.715122,6.24442,14.019477,6.690659,14.672956,7.9287047,-5.535136,-2.5211167,2.8786714,3.420156,-4.1466527
8685,México,1334.3909826787278,1682.8264324417485,2832.1403631284916,-446.03543,105.03533,16.362833,14.641504,20.280178,17.21565,19.041271,4.7760253,-1.0358999,4.7936077,1.0784303,0.08914905,-0.62552476
8686,México,2494.730184469359,1678.2044755776806,4389.765041977612,-471.7637,92.65367,-20.102709,10.221644,21.364513,-7.362966,4.72537,5.680568,-11.440275,-5.029538,-1.2349216,-5.266765,-3.340187
8687,México,2027.7435207043577,1516.9545565050882,3678.156407035176,-404.94516,98.66732,-10.582816,8.08588,22.029797,-2.466205,1.5590438,1.8693551,-11.2122965,-6.0386543,-1.8165269,-6.61652,-7.596776
8688,México,2087.262998613088,1546.089322438382,3731.335921588595,-436.00986,86.89703,-7.1057496,14.996165,22.329807,-5.5014324,-0.6486143,2.1091821,-5.8784537,-0.51522195,-2.370611,-7.376299,-3.9212778
8689,México,2124.5307570223276,1631.8718206108904,3896.7351653696496,-482.1821,101.52351,-11.046458,8.347359,21.874928,-2.751675,1.163224,0.13917488,-10.083874,-1.6941364,-0.6542576,-6.9580603,-4.518888
8690,México,1855.434853304137,1425.525120128011,3370.6804607508534,-405.25275,137.5693,-13.948892,-0.11603804,18.56901,-8.719295,-0.22536482,3.5233543,-14.326814,-8.898221,-0.40767577,-4.630461,-5.2920194
8691,México,1995.2594082563498,1495.407269189302,3619.319696162047,-385.658,115.05197,-17.8565,6.84145,27.774155,0.10465252,3.8204653,2.039171,-14.177128,-6.828185,-2.0853846,-7.683264,-7.0877237
8692,México,2281.934250050814,1597.8722709670476,3993.684668989547,-448.01688,95.30255,-18.121367,9.596782,24.451279,-3.4788506,1.455882,0.08841081,-12.726758,-4.1712937,-1.0374466,-6.247217,-4.7812705
8693,México,1762.090319205483,1469.3364084832754,3255.200156985871,-418.59958,125.4095,-4.655196,7.525931,21.985989,-5.249996,-0.80647105,2.2963994,-11.532568,-6.3361554,-1.5696316,-7.806936,-7.5764127
8694,México,2062.9694881431606,1468.335692832887,3599.1683467741937,-422.94916,122.65909,-18.244226,10.014866,22.387533,-11.450857,1.8490798,5.765105,-11.735119,-4.9728136,-1.4836706,-6.936915,-5.262316
8695,México,1985.1308172465242,1487.3513168719055,3599.36835106383,-418.55045,115.452446,-11.740575,7.230596,24.378513,-2.20045,0.77123445,0.52152985,-12.25305,-5.1909566,-0.80635726,-5.814377,-6.0538774
8696,México,2013.33757852929,1480.5472398769427,3592.454459798995,-429.81766,109.900215,-5.9138,8.780314,19.941362,-6.0794535,-1.8077747,1.0903189,-7.584618,-2.8949652,-3.9810495,-8.493177,-5.03262
8697,México,1933.0705185083834,1526.5087011118812,3541.6222269624573,-435.10672,118.81014,-11.124266,11.246496,25.9807,-2.9932337,0.9736417,0.24847767,-10.266093,-2.2071145,-2.7130518,-9.205674,-7.1251926
